Gene	feature_identifier	Protein	P.Value	adj.P.Val	logFC	AveExpr	B
	_g4927.t2	g4927.t2	0.453107143576992	0.831950517051474	-0.568795509672556	12.2239318807444	-4.60505254794339
	_g15876.t1	g15876.t1	0.453838579435437	0.83269228535665	0.535647771196787	10.6979559973612	-4.60510522100376
	_g20841.t1	g20841.t1	0.454814413635927	0.83302739777284	-0.55497799262139	11.3083034761898	-4.60517530494274
	_g3338.t1	g3338.t1	0.454993249160363	0.83302739777284	-0.308798328354412	11.6940552943115	-4.60518812544457
	_g6356.t1	g6356.t1	0.455003954190513	0.83302739777284	0.211793603888406	12.5866671019936	-4.60518889264578
	_g16215.t2	g16215.t2	0.456169465638255	0.83456039648783	-0.320966424670281	13.0869715602092	-4.60527226701727
	_g3269.t1	g3269.t1	0.45687001490693	0.835241155936968	-0.231769849118784	12.4770581161046	-4.6053222332648
	_g505.t2	g505.t2	0.458447287688608	0.836477751650217	-0.348083546032848	11.8863715271144	-4.60543432820515
	_g19758.t1	g19758.t1	0.458857113001274	0.836477751650217	0.359067594527732	11.8287469682119	-4.60546336293174
	_g5022.t1	g5022.t1	0.459064617982012	0.836477751650217	0.393680931441304	11.3168660557133	-4.60547804966152
	_g641.t1	g641.t1	0.459321605848989	0.836477751650217	0.24514900083404	11.9060154962008	-4.60549622537371
	_g14007.t1	g14007.t1	0.459508292920852	0.836477751650217	0.432848660972823	9.3405584148775	-4.60550941977085
	_g26150.t1	g26150.t1	0.45975174604114	0.836477751650217	-0.221818635351791	12.6612219159462	-4.60552661454326
	_g25116.t1	g25116.t1	0.45984895666811	0.836477751650217	0.225547273314362	11.3868617913505	-4.60553347671862
	_g3222.t2	g3222.t2	0.460444455106399	0.836535397267041	0.371604362879378	12.6986847579853	-4.60557546760054
	_g3827.t2	g3827.t2	0.460983315241643	0.836535397267041	-0.949827803939475	6.5178223951603	-4.60561339688842
	_g13494.t1	g13494.t1	0.461180640108901	0.836535397267041	0.351082495765981	13.2405933687808	-4.60562727010082
	_g7496.t1	g7496.t1	0.461558120010897	0.836535397267041	0.45498291110585	13.0305089314712	-4.60565378537254
	_g5971.t1	g5971.t1	0.461801677218883	0.836535397267041	-0.598538759705146	10.5346357919276	-4.60567087681265
	_g8573.t1	g8573.t1	0.461854383705437	0.836535397267041	0.354096491856541	12.9586449108113	-4.60567457372543
	_g17188.t1	g17188.t1	0.463059399599521	0.838121034292941	-1.72856956811738	8.54198560373344	-4.60575892827665
	_g22466.t1	g22466.t1	0.463790366264759	0.838576870832475	-0.217283833910717	11.0149311708361	-4.60580994236632
	_g24484.t1	g24484.t1	0.464074239341007	0.838576870832475	-0.26865220022886	11.7966735545992	-4.60582972223052
	_g12665.t1	g12665.t1	0.464300524629227	0.838576870832475	-0.197639330636944	14.5435391319168	-4.60584547681263
	_g21530.t1	g21530.t1	0.464925564144086	0.839109801006679	-0.462268841425496	11.9843080866822	-4.60588893549498
	_g30156.t1	g30156.t1	0.465890823276546	0.83949222700568	1.34964274302042	9.55640129341981	-4.60595588184574
	_g11394.t1	g11394.t1	0.465959794845787	0.83949222700568	-0.456842513879073	13.2036320278279	-4.60596065765129
	_g15895.t1	g15895.t1	0.466165091607504	0.83949222700568	1.12411756709596	8.68063355579965	-4.60597486690768
	_g22101.t1	g22101.t1	0.466457930302409	0.83949222700568	1.2812222502007	14.0463971189503	-4.60599511935845
	_g22017.t1	g22017.t1	0.467769922370191	0.841258071136772	-0.286467384271667	15.1847809987873	-4.60608562694099
	_g6462.t1	g6462.t1	0.468473638984321	0.841854348496026	-0.297741016807748	10.7737025737843	-4.6061340191449
	_g22897.t1	g22897.t1	0.468763569591181	0.841854348496026	-0.376966339619667	14.4399742662272	-4.60615392557713
	_g7652.t1	g7652.t1	0.469407043564369	0.842415040073529	0.221066002924264	11.9082432274927	-4.60619804130407
	_g28647.t1	g28647.t1	0.470618251715994	0.843291327801903	-0.42347890338521	12.8705370607102	-4.60628083856096
	_g23644.t1	g23644.t1	0.47071362431053	0.843291327801903	-0.262633666656523	15.8836960945997	-4.60628734478652
	_g25746.t1	g25746.t1	0.471561988021708	0.843291327801903	-0.360536251052942	12.3289438576767	-4.60634513362621
	_g7749.t1	g7749.t1	0.47234352189053	0.843291327801903	0.373008106477704	13.1914062461466	-4.60639823405004
	_g12658.t1	g12658.t1	0.47297949034306	0.843291327801903	1.39823883886182	7.10673589792478	-4.60644134812082
	_g13470.t1	g13470.t1	0.47303425571046	0.843291327801903	1.36695212975548	7.02526872149392	-4.60644505679238
	_g3485.t2	g3485.t2	0.473121268044875	0.843291327801903	-0.360073674107566	11.799027676197	-4.60645094789401
	_g17599.t1	g17599.t1	0.473404816520676	0.843291327801903	0.348050166168134	13.6404470398297	-4.60647013415526
	_g12749.t1	g12749.t1	0.473500233149262	0.843291327801903	0.497948366995544	11.2314618930935	-4.6064765866654
	_g15806.t1	g15806.t1	0.473531656585572	0.843291327801903	-0.427627939371067	13.3041756618038	-4.60647871123919
	_g3506.t1	g3506.t1	0.474141439225574	0.843291327801903	-0.32248904656154	15.7536774490647	-4.60651989785342
	_g5834.t1	g5834.t1	0.474576769053663	0.843291327801903	0.268288686919012	10.6262933123861	-4.6065492531797
	_g4385.t6	g4385.t6	0.47600684761907	0.843291327801903	-0.236180067518498	10.744918322523	-4.60664540491267
	_g15410.t1	g15410.t1	0.476711414106165	0.843291327801903	0.230853641889421	12.1688660669786	-4.60669261817173
	_g10621.t1	g10621.t1	0.476809619851486	0.843291327801903	-0.248824558229153	13.4523091659716	-4.60669919068857
	_g2943.t1	g2943.t1	0.477321890908617	0.843291327801903	-0.269775227292653	14.5722727573042	-4.60673344211417
	_g20254.t1	g20254.t1	0.478056932579425	0.843291327801903	-0.255755617230086	11.3316485849747	-4.60678249232557
	_g14958.t1	g14958.t1	0.4780935251408	0.843291327801903	-0.302517833047339	11.6222170745014	-4.60678493123599
	_g2120.t1	g2120.t1	0.47864084024536	0.843291327801903	0.376256816792919	15.8405523586673	-4.6068213766322
	_g20325.t1	g20325.t1	0.478740249693932	0.843291327801903	0.391172965177775	8.50127126928943	-4.60682798953618
	_g13240.t1	g13240.t1	0.479178953124768	0.843291327801903	0.28518301913266	13.6471848302498	-4.6068571482923
	_g25379.t2	g25379.t2	0.479270022367003	0.843291327801903	-0.249004538977918	11.9602084792164	-4.60686319624968
	_g14174.t1	g14174.t1	0.47958236777618	0.843291327801903	0.394633898628793	12.2896657961415	-4.60688392615448
	_g4733.t1	g4733.t1	0.480171945126448	0.843291327801903	0.679769306982585	13.2907307229205	-4.60692300021854
	_g5571.t1	g5571.t1	0.48020468694057	0.843291327801903	0.247318845606056	11.8478310856307	-4.60692516805508
	_g14869.t1	g14869.t1	0.480693409247072	0.843291327801903	0.265294159231763	10.3574909083582	-4.6069574999216
	_g22815.t1	g22815.t1	0.480869241456085	0.843291327801903	-0.238776346450098	12.5103869687957	-4.60696912014102
	_g28115.t1	g28115.t1	0.481006170566379	0.843291327801903	0.203519209129507	12.0738779960675	-4.60697816493417
	_g29049.t1	g29049.t1	0.481359271064967	0.843291327801903	0.246630375846872	13.3956002591509	-4.60700147091688
	_g7536.t1	g7536.t1	0.481378353797485	0.843291327801903	-0.427558778420641	10.0412999459247	-4.6070027297151
	_g8627.t1	g8627.t1	0.48302298365145	0.843291327801903	0.192248552340285	15.0337865483421	-4.60711093564533
	_g4913.t1	g4913.t1	0.483079608570698	0.843291327801903	-0.382123415283132	11.6903338344036	-4.60711465126582
	_g28826.t1	g28826.t1	0.48309180477085	0.843291327801903	-0.372133125145448	10.199231327167	-4.60711545147112
	_g21282.t1	g21282.t1	0.483357435583658	0.843291327801903	-0.222369449937588	16.0184997452341	-4.6071328721927
	_g24752.t1	g24752.t1	0.483719632787885	0.843291327801903	-0.531473796792861	12.3190968037891	-4.60715660260229
	_g20494.t1	g20494.t1	0.484355601546238	0.843291327801903	1.03287317545179	9.11062814665381	-4.6071982047956
	_g21466.t1	g21466.t1	0.484812622855441	0.843291327801903	-0.288366491712379	13.7007496139923	-4.60722804986332
	_g13507.t1	g13507.t1	0.485053905004273	0.843291327801903	0.248802144616461	12.3715585469741	-4.60724378917641
	_g15033.t1	g15033.t1	0.485265640525779	0.843291327801903	-0.243350722557913	17.2469600758448	-4.60725759129729
	_g3737.t1	g3737.t1	0.485415357349395	0.843291327801903	-0.547827430616383	10.5630690648958	-4.60726734515871
	_g12731.t2	g12731.t2	0.48567379014116	0.843291327801903	-0.206743746226357	11.9382410658859	-4.60728417095731
	_g8440.t1	g8440.t1	0.486071483855913	0.843291327801903	0.23444573030643	12.2689930308237	-4.6073100370034
	_g23231.t1	g23231.t1	0.486344104645468	0.843291327801903	0.30646040557494	11.9349951954202	-4.60732774966637
	_g8803.t2	g8803.t2	0.486821378697317	0.843291327801903	0.624241402100948	13.8861235222874	-4.607358722586
	_g26271.t1	g26271.t1	0.487258104844712	0.843291327801903	0.220176633060525	11.9297107672249	-4.60738702354751
	_g8453.t1	g8453.t1	0.487995138209483	0.843291327801903	0.196508113401768	10.9548071511004	-4.60743469737741
	_g8389.t1	g8389.t1	0.48809939165399	0.843291327801903	-0.271725190750763	10.7459155459062	-4.60744143195598
	_g3013.t3	g3013.t3	0.488165453305769	0.843291327801903	-0.237763560097527	11.0031850875365	-4.60744569827651
	_g11520.t1	g11520.t1	0.489314705970315	0.843291327801903	0.317798452476524	9.60575402033706	-4.60751977681076
	_g5541.t1	g5541.t1	0.489400879634044	0.843291327801903	0.320483225864946	12.2586557893024	-4.60752532064296
	_g6031.t1	g6031.t1	0.489625975216226	0.843291327801903	-0.30952286792666	15.9521707754631	-4.60753979471003
	_g7414.t1	g7414.t1	0.489702376925817	0.843291327801903	-0.214479896069099	15.1544431764916	-4.6075447051614
	_g3444.t1	g3444.t1	0.490217663239852	0.843291327801903	-0.275470880642301	11.9703542675035	-4.6075777926773
	_g8171.t1	g8171.t1	0.490894166940353	0.843291327801903	0.228592347165689	11.2270239368041	-4.60762115119089
	_g8651.t1	g8651.t1	0.491164408075033	0.843291327801903	-0.46229919815079	9.28219956456151	-4.60763844581183
	_g24333.t1	g24333.t1	0.491730528075874	0.843291327801903	0.799944029921756	9.01774599298699	-4.60767462832571
	_g503.t1	g503.t1	0.491792561413563	0.843291327801903	-0.494903977842769	10.5102825970381	-4.60767858916921
	_g12353.t2	g12353.t2	0.492171587601449	0.843291327801903	-0.237392244712096	11.8721404335493	-4.60770277335673
	_g18343.t1	g18343.t1	0.492184898516326	0.843291327801903	0.689460659023217	12.7474302625411	-4.60770362215222
	_g21190.t1	g21190.t1	0.492653378462332	0.843291327801903	-0.38960203689267	14.4802809338161	-4.60773347310469
	_g17844.t1	g17844.t1	0.492738212282427	0.843291327801903	0.20484993083466	11.2154081913287	-4.60773887392186
	_g11242.t1	g11242.t1	0.492938282264068	0.843291327801903	-0.275946504429967	14.9352435101059	-4.60775160538816
	_g29597.t1	g29597.t1	0.492966438027128	0.843291327801903	-0.234855185136951	15.9182200215565	-4.60775339644105
	_g25512.t1	g25512.t1	0.493144261869534	0.843291327801903	-0.445692352605933	12.3647639290182	-4.60776470457309
	_g23945.t1	g23945.t1	0.493237875624412	0.843291327801903	-0.555556286809122	10.804800492463	-4.60777065510439
	_g22808.t1	g22808.t1	0.493253099705186	0.843291327801903	-0.65552018620882	12.5019834590351	-4.6077716226536
	_g12409.t1	g12409.t1	0.493609935207756	0.843291327801903	-0.928418712054143	8.03770364758323	-4.60779428770752
	_g9157.t1	g9157.t1	0.493613311209143	0.843291327801903	-0.407818211683653	14.0781556638125	-4.6077945020193
	_g4053.t1	g4053.t1	0.494010191642373	0.843291327801903	-0.425587397499543	11.9058828448406	-4.60781968056575
	_g22637.t1	g22637.t1	0.494046979207403	0.843291327801903	0.218137589636482	13.1268878251066	-4.6078220128245
	_g4540.t1	g4540.t1	0.494460283313591	0.843291327801903	0.267044336619486	11.6240124268573	-4.60784819700624
	_g3100.t1	g3100.t1	0.494605963134122	0.843291327801903	0.233483498279901	11.6360298693216	-4.60785741821994
	_g14217.t1	g14217.t1	0.49468641888266	0.843291327801903	0.257671324608722	12.6329900720483	-4.60786250908758
	_g10625.t1	g10625.t1	0.494803082832801	0.843291327801903	0.255913327211324	11.7170445961997	-4.60786988876196
	_g26127.t3	g26127.t3	0.495040910901077	0.843291327801903	-0.178475284342428	13.395970853738	-4.60788492441471
	_g24364.t1	g24364.t1	0.495343514438824	0.843291327801903	0.275487717695267	13.3332183422428	-4.60790403901579
	_g14537.t1	g14537.t1	0.495429509923729	0.843291327801903	-0.233700419107588	11.4833246114114	-4.60790946779648
	_g8527.t1	g8527.t1	0.498314650699856	0.847433043928947	-0.40867689245397	12.7801815721931	-4.60809075709284
	_g4512.t1	g4512.t1	0.49852923071872	0.847433043928947	0.597368749343804	12.6973396679199	-4.60810417492421
	_g25353.t2	g25353.t2	0.499308249271318	0.84746899194602	-0.29497171043834	12.9028238832167	-4.60815281165207
	_g15509.t1	g15509.t1	0.499649879507003	0.84746899194602	0.248304048979973	13.5330654031766	-4.60817410331689
	_g7839.t1	g7839.t1	0.499948073978694	0.84746899194602	-0.629672852933103	10.2821256235824	-4.60819266926701
	_g24510.t1	g24510.t1	0.500289734066429	0.84746899194602	-0.297720994403244	11.3367049067753	-4.60821392010647
	_g22619.t1	g22619.t1	0.501010246023177	0.84746899194602	-0.426605881913598	12.4195854101208	-4.60825866049163
	_g21638.t1	g21638.t1	0.502045649249788	0.84746899194602	-0.279220523066744	12.4841108614296	-4.60832277734635
	_g28486.t1	g28486.t1	0.5021420410401	0.84746899194602	0.282476251418476	11.2579218230907	-4.60832873577387
	_g26434.t1	g26434.t1	0.502143474292126	0.84746899194602	0.622250432053274	12.2156643049693	-4.60832882435629
	_g16434.t1	g16434.t1	0.502222694718931	0.84746899194602	0.584582770943493	12.6057368228316	-4.60833371997088
	_g11905.t1	g11905.t1	0.502899551767667	0.84746899194602	0.823092344678164	15.1067406867086	-4.60837549839583
	_g28022.t1	g28022.t1	0.503039519135233	0.84746899194602	-0.293461008221236	12.0101955612079	-4.6083841266993
	_g29457.t1	g29457.t1	0.503563932562701	0.84746899194602	-0.506917904698996	9.09499611099819	-4.60841642055315
	_g10543.t1	g10543.t1	0.503653352847372	0.84746899194602	0.318250695345403	10.8452364197341	-4.60842192183512
	_g23362.t2	g23362.t2	0.504106117159674	0.84746899194602	-0.399039188011537	10.1458302405738	-4.60844975295667
	_g20578.t1	g20578.t1	0.504399827364798	0.84746899194602	-0.394821764897689	14.9184156292372	-4.60846778599775
	_g4878.t2	g4878.t2	0.504466500480785	0.84746899194602	-0.229823619416353	13.0779466711953	-4.60847187723949
	_g17175.t1	g17175.t1	0.504673594678817	0.84746899194602	0.207854991728677	11.0497007170531	-4.60848457964003
	_g13518.t1	g13518.t1	0.504764466008792	0.84746899194602	0.280950170726928	15.3959403605669	-4.60849015075005
	_g25786.t2	g25786.t2	0.504882234682745	0.84746899194602	-1.10971840894308	8.61642407499328	-4.60849736851079
	_g8819.t1	g8819.t1	0.505969412888495	0.848068201886919	0.322834767458113	14.0741997516263	-4.60856387325286
	_g28802.t1	g28802.t1	0.506528072228193	0.848068201886919	0.242822450762569	11.2955897440165	-4.6085979593484
	_g1799.t1	g1799.t1	0.506773623990028	0.848068201886919	0.194216088336679	14.7018791176219	-4.60861292257115
	_g28670.t2	g28670.t2	0.507267570460347	0.848068201886919	0.218253110256486	14.545569827283	-4.60864298735009
	_g26967.t1	g26967.t1	0.507473459625199	0.848068201886919	0.90504639141241	8.10958923013547	-4.6086555053402
	_g22010.t2	g22010.t2	0.507564631103321	0.848068201886919	0.291480967772207	12.6849637008552	-4.60866104595081
	_g14715.t1	g14715.t1	0.507573654452179	0.848068201886919	0.405391009047003	15.4643742053302	-4.60866159422536
	_g4848.t1	g4848.t1	0.508804432200751	0.84956642881583	0.298548350081463	11.1575342366425	-4.60873623311066
	_g26147.t1	g26147.t1	0.509409998322408	0.849674004889391	-0.437757439136522	12.528830106969	-4.60877285114494
	_g1150.t1	g1150.t1	0.509537104780307	0.849674004889391	0.482456809935588	11.1976132197576	-4.60878052832082
	_g27873.t1	g27873.t1	0.511399501499141	0.852220794437952	-0.269643338589892	13.1866725775613	-4.60889266562047
	_g7784.t1	g7784.t1	0.512273104689779	0.852393453047256	1.48448914795319	10.4582594370897	-4.60894504082118
	_g912.t1	g912.t1	0.513406227254041	0.852393453047256	-0.205181075115183	12.1743924897418	-4.60901276123093
	_g28121.t2	g28121.t2	0.5136819067922	0.852393453047256	0.338163619071565	13.5237211981467	-4.60902920062655
	_g22105.t1	g22105.t1	0.51398682455326	0.852393453047256	0.265729800331171	12.2004242696503	-4.60904736698503
	_g619.t1	g619.t1	0.514627439196903	0.852393453047256	0.876850650332633	7.56211990346283	-4.60908547680144
	_g7423.t1	g7423.t1	0.51513401659493	0.852393453047256	0.303078724941233	12.2304870710881	-4.60911555853546
	_g7453.t1	g7453.t1	0.515170073378014	0.852393453047256	0.257249495854897	14.804690614826	-4.60911769784503
	_g7206.t2	g7206.t2	0.515299171912357	0.852393453047256	0.250234691912565	9.8067077782388	-4.60912535549031
	_g12373.t2	g12373.t2	0.515444916574138	0.852393453047256	0.304269889921201	10.3989814844471	-4.60913399678852
	_g25244.t2	g25244.t2	0.515716007964206	0.852393453047256	0.202209888318233	12.5009671942581	-4.60915005945131
	_g29278.t1	g29278.t1	0.515930062564614	0.852393453047256	0.183640920589086	11.8254317653733	-4.60916273291156
	_g4516.t1	g4516.t1	0.516153035574274	0.852393453047256	0.394738354043486	10.2214334734182	-4.60917592533547
	_g9847.t1	g9847.t1	0.516200044595516	0.852393453047256	0.192433398393607	12.5246477482929	-4.60917870549163
	_g24267.t1	g24267.t1	0.516825605852789	0.852393453047256	0.195532977373245	11.2373056926277	-4.60921566266198
	_g13763.t1	g13763.t1	0.517089091370933	0.852393453047256	-0.275124790553079	15.0939965002078	-4.60923120722577
	_g6094.t1	g6094.t1	0.517554082697246	0.852393453047256	0.303154748452679	11.5513474437697	-4.60925860840335
	_g12159.t1	g12159.t1	0.518065827034297	0.852393453047256	-0.334787725560986	11.3686040412175	-4.60928871837873
	_g14219.t1	g14219.t1	0.518361541349334	0.852393453047256	-0.227576958327035	11.660049126939	-4.60930609551428
	_g1769.t1	g1769.t1	0.518534705196848	0.852393453047256	0.217328597858168	14.0456720559606	-4.60931626368417
	_g26085.t1	g26085.t1	0.518632507466306	0.852393453047256	0.368328513482032	10.9753848768034	-4.60932200418001
	_g24603.t1	g24603.t1	0.519188491903701	0.852393453047256	0.208871598466962	12.1160931690713	-4.60935460410107
	_g3462.t1	g3462.t1	0.519355044401438	0.852393453047256	0.357815720553093	12.6543177363459	-4.60936435874452
	_g21372.t1	g21372.t1	0.519611645339797	0.852393453047256	0.267303462184293	13.8141580112123	-4.60937937734237
	_g12676.t1	g12676.t1	0.52014734391187	0.852393453047256	0.242420268534906	11.417303886062	-4.60941069219082
	_g24007.t2	g24007.t2	0.520147439682129	0.852393453047256	-0.429103556499289	12.57674848638	-4.60941069778446
	_g18399.t1	g18399.t1	0.52021810425849	0.852393453047256	0.560955495338181	10.9887593861857	-4.609414824619
	_g15018.t1	g15018.t1	0.521003630032439	0.853130863601089	-0.381576554167708	11.8068069951136	-4.60946063782807
	_g20063.t2	g20063.t2	0.521815005284412	0.853784631499065	-0.197757538996008	12.4953010397713	-4.60950783984218
	_g22402.t1	g22402.t1	0.522528133407807	0.853784631499065	0.224925218044003	15.2101708165976	-4.60954922685357
	_g20696.t1	g20696.t1	0.523755925918073	0.853784631499065	0.262100664032928	10.6535791084842	-4.60962026545215
	_g17134.t1	g17134.t1	0.524038058532555	0.853784631499065	0.480459852824044	12.0521168756166	-4.60963655052387
	_g11432.t1	g11432.t1	0.524161863318067	0.853784631499065	0.34942199255183	11.930092013096	-4.60964369213342
	_g7873.t1	g7873.t1	0.524349146355092	0.853784631499065	-0.201157899240142	11.8919777503559	-4.60965449015749
	_g7692.t1	g7692.t1	0.524603810858542	0.853784631499065	0.33005280375685	10.572996342718	-4.60966916292034
	_g30022.t1	g30022.t1	0.525913184046552	0.853784631499065	0.237964881223553	11.0611841439868	-4.60974441819708
	_g18364.t1	g18364.t1	0.526146813569219	0.853784631499065	-0.351069942466312	10.0700449715804	-4.60975781326339
	_g2122.t4	g2122.t4	0.526723090489978	0.853784631499065	0.307600294829175	14.071267042905	-4.60979081174672
	_g15503.t1	g15503.t1	0.527276018197007	0.853784631499065	0.382429030399004	10.3650897728773	-4.60982241690425
	_g7831.t2	g7831.t2	0.527292982992498	0.853784631499065	0.539168671181791	11.9420477013921	-4.60982338573506
	_g5515.t1	g5515.t1	0.527303141782215	0.853784631499065	0.17572072399374	12.7910989601835	-4.60982396586156
	_g22992.t2	g22992.t2	0.527435814167557	0.853784631499065	0.204505825937408	13.5821134938534	-4.60983154052713
	_g5437.t1	g5437.t1	0.527596921239697	0.853784631499065	0.48469149559573	10.5006914770663	-4.6098407343544
	_g8865.t1	g8865.t1	0.527661508515751	0.853784631499065	0.38150762639621	14.1586339912639	-4.6098444188168
	_g29153.t1	g29153.t1	0.527995833164636	0.853784631499065	0.301145050088332	14.0216765896319	-4.60986347879315
	_g30161.t1	g30161.t1	0.5285926413576	0.853784631499065	0.450035259649409	9.02331376579489	-4.60989745312829
	_g1709.t1	g1709.t1	0.528733954692147	0.853784631499065	-0.353567774668941	11.9286289097671	-4.60990548827127
	_g3214.t1	g3214.t1	0.52891811092205	0.853784631499065	-0.176204869114553	13.9068860761989	-4.60991595410641
	_g20452.t1	g20452.t1	0.52895662875431	0.853784631499065	0.201824412592464	9.98194676300668	-4.6099181423554
	_g26745.t1	g26745.t1	0.529025393003863	0.853784631499065	0.656336662312077	8.69283651561671	-4.60992204828218
	_g18297.t2	g18297.t2	0.529124883697415	0.853784631499065	1.81010843197501	7.89935434091309	-4.60992769802345
	_g17498.t1	g17498.t1	0.530345612026876	0.85429896796317	0.183477098064735	12.4230207776005	-4.60999687484726
	_g13991.t1	g13991.t1	0.530473865015894	0.85429896796317	0.30390638363721	13.4395903655925	-4.61000412728789
	_g10809.t1	g10809.t1	0.530666565966105	0.85429896796317	0.20121604558766	11.2901299222266	-4.61001501860775
	_g20155.t1	g20155.t1	0.531434445975462	0.85429896796317	-0.172128734790162	12.3245803890597	-4.61005835287852
	_g19751.t1	g19751.t1	0.531619571248427	0.85429896796317	0.272087624368517	12.6276730524267	-4.6100687844616
	_g16068.t1	g16068.t1	0.531814340549988	0.85429896796317	-0.267460810806959	12.0309847048429	-4.6100797528916
	_g13517.t1	g13517.t1	0.531951910042959	0.85429896796317	-0.191370219236587	9.83492596780829	-4.61008749605006
	_g26816.t1	g26816.t1	0.532908919803704	0.85429896796317	-0.231071325230946	12.9147045685881	-4.61014126872723
	_g28140.t1	g28140.t1	0.532960877379188	0.85429896796317	-0.189367227691212	10.5884361636952	-4.6101441834802
	_g3758.t1	g3758.t1	0.533135223329148	0.85429896796317	0.439400248565912	12.1410317919172	-4.61015396056665
	_g20393.t1	g20393.t1	0.53313899416341	0.85429896796317	-0.286097017105099	14.0325652066933	-4.61015417197045
	_g13035.t1	g13035.t1	0.534874141859034	0.85629708305836	0.48360248878523	9.76845244274174	-4.61025118247717
	_g5301.t2	g5301.t2	0.535059404238983	0.85629708305836	-0.270753262957605	12.2812303185055	-4.61026150891516
	_g4727.t2	g4727.t2	0.537306061871795	0.859351770654072	-0.223570479264092	10.4518024075804	-4.61038625602809
	_g21533.t1	g21533.t1	0.537916266988332	0.859786968542633	0.416515281176567	12.5640098073898	-4.61041998516789
	_g8256.t1	g8256.t1	0.540234096709756	0.862447271866213	-0.281319471204643	12.0502475196093	-4.61054751098726
	_g4529.t1	g4529.t1	0.540569654444769	0.862447271866213	0.216723200097693	9.23938320440798	-4.6105658957138
	_g25613.t1	g25613.t1	0.540755141053025	0.862447271866213	-0.848522749263593	8.69212518976833	-4.61057604986903
	_g18168.t1	g18168.t1	0.541251040650957	0.862447271866213	0.422185335317863	9.97312668090987	-4.61060316776058
	_g6479.t1	g6479.t1	0.541481567152548	0.862447271866213	0.256144352754518	14.424662873086	-4.61061575941501
	_g20336.t1	g20336.t1	0.541954395482574	0.862447271866213	0.196448651175977	10.679160905713	-4.61064155711944
	_g12150.t3	g12150.t3	0.541954675753916	0.862447271866213	-1.68645620741082	9.77054007572531	-4.61064157239968
	_g391.t1	g391.t1	0.542573300827582	0.862891747344929	0.269273888134286	13.6928068527923	-4.61067526642549
	_g26426.t1	g26426.t1	0.543167418113553	0.863296715164229	-0.230648866899447	12.7848867437583	-4.6107075634096
	_g29343.t1	g29343.t1	0.543618933540664	0.863474670826926	0.237934635497002	15.2600792001982	-4.61073206767569
	_g7175.t1	g7175.t1	0.544598150207033	0.863662495011727	-0.250117543998947	13.6409763811904	-4.61078509035414
	_g12197.t2	g12197.t2	0.54518478876441	0.863662495011727	-0.195948783469966	16.8198113673774	-4.61081677679555
	_g13471.t1	g13471.t1	0.54532853233604	0.863662495011727	0.220086646895453	14.258761728035	-4.61082453189529
	_g3554.t1	g3554.t1	0.545736422156456	0.863662495011727	-0.237495140958567	11.5268803112203	-4.61084651865539
	_g13933.t1	g13933.t1	0.54626260884301	0.863662495011727	0.591182108863789	9.97263208528098	-4.61087483998528
	_g10252.t2	g10252.t2	0.546315044514886	0.863662495011727	0.213154840198861	9.90185872681779	-4.61087765967422
	_g30096.t1	g30096.t1	0.546434282862891	0.863662495011727	0.165861166556367	11.4294648493851	-4.61088406987765
	_g25031.t1	g25031.t1	0.54689159363508	0.863662495011727	-0.956731720952522	8.15486326565857	-4.61090863219273
	_g28950.t1	g28950.t1	0.54706518532794	0.863662495011727	-0.969458835660637	12.5566036897738	-4.6109179465129
	_g21575.t1	g21575.t1	0.547133417012934	0.863662495011727	0.245032802144378	12.3099239642529	-4.61092160617785
	_g13950.t1	g13950.t1	0.547560991111965	0.863801240941518	-0.286550529293665	10.6184023853104	-4.61094452140887
	_g21891.t1	g21891.t1	0.548555933737965	0.864834308428795	-0.217001774457625	9.71752342629839	-4.6109977234587
	_g6605.t1	g6605.t1	0.548908822795253	0.864854483499584	-0.300232448794461	9.69709229963283	-4.6110165528809
	_g24788.t1	g24788.t1	0.54949059366156	0.865222860959276	0.262659510393137	14.4341266705109	-4.61104754881497
	_g30038.t1	g30038.t1	0.550029977965655	0.865222860959276	-0.311044276797835	10.2319657783947	-4.61107623520207
	_g23933.t1	g23933.t1	0.550163337070841	0.865222860959276	0.220254351193178	14.2223464879193	-4.61108332012145
	_g5664.t1	g5664.t1	0.550765410151131	0.865595092455015	0.187140346445581	10.7955813533498	-4.61111526879117
	_g11673.t1	g11673.t1	0.551080792247216	0.865595092455015	0.200502343258249	11.8176641674549	-4.61113197992004
	_g1708.t1	g1708.t1	0.551534411280948	0.865642593355996	0.257279737598882	14.6228876419461	-4.61115598636496
	_g27428.t2	g27428.t2	0.55205728504245	0.865642593355996	0.169572649823495	14.706020578407	-4.61118361487691
	_g5469.t1	g5469.t1	0.552240779702056	0.865642593355996	0.548737084076748	14.3523999484432	-4.61119329977292
	_g3871.t1	g3871.t1	0.552714960669622	0.865642593355996	-0.272303079547019	10.8712222992424	-4.61121830093698
	_g22319.t1	g22319.t1	0.552897773192307	0.865642593355996	0.181981510975632	12.6912919084234	-4.61122792962159
	_g19456.t1	g19456.t1	0.553511734579692	0.865642593355996	-0.373253548397956	12.4126420863743	-4.6112602257256
	_g24491.t1	g24491.t1	0.553625712228304	0.865642593355996	-1.41513466639364	8.8696609867608	-4.61126621431168
	_g471.t1	g471.t1	0.553834250644989	0.865642593355996	-0.809862932286264	7.89669937476668	-4.61127716564914
